Execution time: 50
Fifo: <fifo.server>
0.710055 ; 67 ; 1406 ; 140532646856448 ; 10 ; -1 ; IWANT
0.712053 ; 68 ; 1406 ; 140532621678336 ; 12 ; -1 ; IWANT
0.718047 ; 66 ; 1405 ; 139741389289216 ; 7 ; 3 ; IAMIN
0.730075 ; 69 ; 1406 ; 140532604892928 ; 9 ; -1 ; IWANT
0.730153 ; 68 ; 1405 ; 139741468243712 ; 12 ; 4 ; IAMIN
0.732823 ; 70 ; 1406 ; 140532613285632 ; 7 ; -1 ; IWANT
0.746089 ; 69 ; 1405 ; 139741389289216 ; 9 ; 1 ; IAMIN
0.746231 ; 71 ; 1406 ; 140532621678336 ; 1 ; -1 ; IWANT
0.746303 ; 70 ; 1199 ; 139804629624576 ; 7 ; 2 ; IAMIN
0.746423 ; 72 ; 1406 ; 140532596500224 ; 16 ; -1 ; IWANT
0.770078 ; 71 ; 1199 ; 139804640212736 ; 1 ; 3 ; IAMIN
0.770225 ; 73 ; 1406 ; 140532613285632 ; 16 ; -1 ; IWANT
0.770279 ; 74 ; 1406 ; 140532604892928 ; 7 ; -1 ; IWANT
0.798316 ; 75 ; 1406 ; 140532588107520 ; 13 ; -1 ; IWANT
0.798327 ; 73 ; 1199 ; 139804640212736 ; 16 ; 4 ; IAMIN
0.798435 ; 76 ; 1406 ; 140532621678336 ; 6 ; -1 ; IWANT
0.802109 ; 77 ; 1406 ; 140532579714816 ; 12 ; -1 ; IWANT
0.822083 ; 78 ; 1406 ; 140532613285632 ; 9 ; -1 ; IWANT
0.822199 ; 79 ; 1406 ; 140532571322112 ; 17 ; -1 ; IWANT
0.822449 ; 75 ; 1199 ; 139804629624576 ; 13 ; 1 ; IAMIN
0.838072 ; 80 ; 1406 ; 140532588107520 ; 15 ; -1 ; IWANT
0.842081 ; 81 ; 1406 ; 140532562929408 ; 7 ; -1 ; IWANT
0.850075 ; 78 ; 1199 ; 139804640212736 ; 9 ; 2 ; IAMIN
0.860223 ; 82 ; 1406 ; 140532554536704 ; 15 ; -1 ; IWANT
0.878064 ; 83 ; 1406 ; 140532613285632 ; 10 ; -1 ; IWANT
0.878147 ; 80 ; 1405 ; 139741389289216 ; 15 ; 2 ; IAMIN
0.878204 ; 82 ; 1199 ; 139804640212736 ; 15 ; 3 ; IAMIN
0.878332 ; 84 ; 1406 ; 140532546144000 ; 12 ; -1 ; IWANT
0.882077 ; 85 ; 1406 ; 140532537751296 ; 9 ; -1 ; IWANT
0.898073 ; 86 ; 1406 ; 140532554536704 ; 17 ; -1 ; IWANT
0.908047 ; 87 ; 1406 ; 140532588107520 ; 11 ; -1 ; IWANT
0.914074 ; 83 ; 1405 ; 139741468243712 ; 10 ; 3 ; IAMIN
0.914222 ; 88 ; 1406 ; 140532529358592 ; 5 ; -1 ; IWANT
0.923906 ; 86 ; 1405 ; 139741389289216 ; 17 ; 4 ; IAMIN
0.932049 ; 89 ; 1406 ; 140532613285632 ; 11 ; -1 ; IWANT
0.932137 ; 88 ; 1199 ; 139804640212736 ; 5 ; 4 ; IAMIN
0.935883 ; 89 ; 1199 ; 139804629624576 ; 11 ; 1 ; IAMIN
0.950075 ; 90 ; 1406 ; 140532529358592 ; 8 ; -1 ; IWANT
0.950360 ; 91 ; 1406 ; 140532554536704 ; 3 ; -1 ; IWANT
0.954082 ; 92 ; 1406 ; 140532613285632 ; 6 ; -1 ; IWANT
0.962083 ; 90 ; 1405 ; 139741389289216 ; 8 ; 1 ; IAMIN
0.974116 ; 93 ; 1406 ; 140532520965888 ; 3 ; -1 ; IWANT
0.974193 ; 92 ; 1199 ; 139804640212736 ; 6 ; 2 ; IAMIN
0.975637 ; 94 ; 1406 ; 140532529358592 ; 16 ; -1 ; IWANT
0.996833 ; 95 ; 1406 ; 140532613285632 ; 20 ; -1 ; IWANT
1.001552 ; 96 ; 1406 ; 140532512573184 ; 14 ; -1 ; IWANT
1.002082 ; 93 ; 1199 ; 139804640212736 ; 3 ; 3 ; IAMIN
1.010660 ; 97 ; 1406 ; 140532504180480 ; 14 ; -1 ; IWANT
1.025782 ; 95 ; 1199 ; 139804640212736 ; 20 ; 4 ; IAMIN
1.034563 ; 97 ; 1199 ; 139804629624576 ; 14 ; 1 ; IAMIN
1.038062 ; 99 ; 1406 ; 140532520965888 ; 17 ; -1 ; IWANT
1.039598 ; 98 ; 1406 ; 140532495787776 ; 1 ; -1 ; IWANT
1.044376 ; 100 ; 1406 ; 140532613285632 ; 14 ; -1 ; IWANT
1.062415 ; 101 ; 1406 ; 140532487395072 ; 19 ; -1 ; IWANT
1.068810 ; 100 ; 1405 ; 139741468243712 ; 14 ; 3 ; IAMIN
1.072135 ; 98 ; 1405 ; 139741389289216 ; 1 ; 2 ; IAMIN
1.078617 ; 102 ; 1406 ; 140532504180480 ; 17 ; -1 ; IWANT
1.086301 ; 101 ; 1405 ; 139741380896512 ; 19 ; 4 ; IAMIN
1.090095 ; 104 ; 1406 ; 140532470609664 ; 14 ; -1 ; IWANT
1.090161 ; 105 ; 1406 ; 140532495787776 ; 16 ; -1 ; IWANT
1.093496 ; 103 ; 1406 ; 140532479002368 ; 10 ; -1 ; IWANT
1.098175 ; 102 ; 1405 ; 139741389289216 ; 17 ; 1 ; IAMIN
1.110079 ; 106 ; 1406 ; 140532487395072 ; 14 ; -1 ; IWANT
1.114081 ; 107 ; 1406 ; 140532613285632 ; 19 ; -1 ; IWANT
1.118105 ; 108 ; 1406 ; 140532504180480 ; 7 ; -1 ; IWANT
1.120761 ; 103 ; 1405 ; 139741468243712 ; 10 ; 2 ; IAMIN
1.138103 ; 106 ; 1405 ; 139741380896512 ; 14 ; 3 ; IAMIN
1.142095 ; 109 ; 1406 ; 140532462216960 ; 3 ; -1 ; IWANT
1.142174 ; 107 ; 1405 ; 139741372503808 ; 19 ; 4 ; IAMIN
1.142312 ; 108 ; 1405 ; 139741389289216 ; 7 ; 1 ; IAMIN
1.156255 ; 110 ; 1406 ; 140532479002368 ; 7 ; -1 ; IWANT
1.161670 ; 111 ; 1406 ; 140532487395072 ; 13 ; -1 ; IWANT
1.182089 ; 109 ; 1405 ; 139741468243712 ; 3 ; 2 ; IAMIN
1.182248 ; 112 ; 1406 ; 140532504180480 ; 1 ; -1 ; IWANT
1.182316 ; 110 ; 1405 ; 139741380896512 ; 7 ; 1 ; IAMIN
1.182433 ; 111 ; 1405 ; 139741372503808 ; 13 ; 3 ; IAMIN
1.185410 ; 113 ; 1406 ; 140532453824256 ; 2 ; -1 ; IWANT
1.197583 ; 114 ; 1406 ; 140532445431552 ; 15 ; -1 ; IWANT
1.217078 ; 114 ; 1405 ; 139741372503808 ; 15 ; 4 ; IAMIN
1.220262 ; 112 ; 1405 ; 139741389289216 ; 1 ; 2 ; IAMIN
1.223796 ; 118 ; 1406 ; 140532487395072 ; 3 ; -1 ; IWANT
1.228169 ; 117 ; 1406 ; 140532479002368 ; 15 ; -1 ; IWANT
1.228251 ; 116 ; 1406 ; 140532613285632 ; 2 ; -1 ; IWANT
1.228284 ; 115 ; 1406 ; 140532462216960 ; 12 ; -1 ; IWANT
1.239345 ; 113 ; 1405 ; 139741468243712 ; 2 ; 1 ; IAMIN
1.250609 ; 119 ; 1406 ; 140532445431552 ; 18 ; -1 ; IWANT
1.255641 ; 120 ; 1406 ; 140532453824256 ; 14 ; -1 ; IWANT
1.267517 ; 115 ; 1405 ; 139741389289216 ; 12 ; 3 ; IAMIN
1.270544 ; 121 ; 1406 ; 140532437038848 ; 2 ; -1 ; IWANT
1.286212 ; 122 ; 1406 ; 140532504180480 ; 20 ; -1 ; IWANT
1.295677 ; 116 ; 1199 ; 139804629624576 ; 2 ; 2 ; IAMIN
1.296599 ; 123 ; 1406 ; 140532411860736 ; 19 ; -1 ; IWANT
1.315345 ; 124 ; 1406 ; 140532420253440 ; 17 ; -1 ; IWANT
1.317004 ; 119 ; 1405 ; 139741468243712 ; 18 ; 2 ; IAMIN
1.322165 ; 125 ; 1406 ; 140532613285632 ; 15 ; -1 ; IWANT
1.322227 ; 126 ; 1406 ; 140532462216960 ; 10 ; -1 ; IWANT
1.328916 ; 124 ; 1199 ; 139804629624576 ; 17 ; 3 ; IAMIN
1.331354 ; 127 ; 1406 ; 140532403468032 ; 2 ; -1 ; IWANT
1.334587 ; 128 ; 1406 ; 140532428646144 ; 1 ; -1 ; IWANT
1.346992 ; 129 ; 1406 ; 140532445431552 ; 10 ; -1 ; IWANT
1.347903 ; 121 ; 1405 ; 139741389289216 ; 2 ; 4 ; IAMIN
1.360381 ; 130 ; 1406 ; 140532420253440 ; 18 ; -1 ; IWANT
1.366148 ; 131 ; 1406 ; 140532395075328 ; 14 ; -1 ; IWANT
1.378182 ; 125 ; 1405 ; 139741389289216 ; 15 ; 1 ; IAMIN
1.381233 ; 132 ; 1406 ; 140532437038848 ; 20 ; -1 ; IWANT
1.394564 ; 133 ; 1406 ; 140532386682624 ; 15 ; -1 ; IWANT
1.398923 ; 134 ; 1406 ; 140532378289920 ; 15 ; -1 ; IWANT
1.416555 ; 135 ; 1406 ; 140532613285632 ; 13 ; -1 ; IWANT
1.420904 ; 130 ; 1405 ; 139741468243712 ; 18 ; 3 ; IAMIN
1.426677 ; 134 ; 1405 ; 139741364111104 ; 15 ; 2 ; IAMIN
1.428915 ; 133 ; 1405 ; 139741389289216 ; 15 ; 4 ; IAMIN
1.444179 ; 132 ; 1405 ; 139741380896512 ; 20 ; 1 ; IAMIN
1.453422 ; 136 ; 1406 ; 140532369897216 ; 2 ; -1 ; IWANT
1.454086 ; 137 ; 1406 ; 140532361504512 ; 9 ; -1 ; IWANT
1.465635 ; 138 ; 1406 ; 140532353111808 ; 12 ; -1 ; IWANT
1.470140 ; 135 ; 1405 ; 139741355718400 ; 13 ; 2 ; IAMIN
1.470350 ; 139 ; 1406 ; 140532344719104 ; 8 ; -1 ; IWANT
1.470411 ; 140 ; 1406 ; 140532420253440 ; 11 ; -1 ; IWANT
1.474738 ; 131 ; 1405 ; 139741372503808 ; 14 ; 4 ; IAMIN
1.478201 ; 141 ; 1406 ; 140532386682624 ; 10 ; -1 ; IWANT
1.483563 ; 136 ; 1405 ; 139741389289216 ; 2 ; 1 ; IAMIN
1.504642 ; 142 ; 1406 ; 140532378289920 ; 13 ; -1 ; IWANT
1.504760 ; 138 ; 1405 ; 139741468243712 ; 12 ; 3 ; IAMIN
1.522452 ; 141 ; 1199 ; 139804629624576 ; 10 ; 4 ; IAMIN
1.525009 ; 145 ; 1406 ; 140532437038848 ; 11 ; -1 ; IWANT
1.525577 ; 147 ; 1406 ; 140532353111808 ; 11 ; -1 ; IWANT
1.554406 ; 143 ; 1406 ; 140532395075328 ; 7 ; -1 ; IWANT
1.554486 ; 144 ; 1406 ; 140532369897216 ; 15 ; -1 ; IWANT
1.554556 ; 148 ; 1406 ; 140532386682624 ; 5 ; -1 ; IWANT
1.554665 ; 142 ; 1199 ; 139804640212736 ; 13 ; 1 ; IAMIN
1.554868 ; 149 ; 1406 ; 140532327933696 ; 9 ; -1 ; IWANT
1.563347 ; 146 ; 1406 ; 140532613285632 ; 1 ; -1 ; IWANT
1.564628 ; 150 ; 1406 ; 140532336326400 ; 2 ; -1 ; IWANT
1.567518 ; 151 ; 1406 ; 140532378289920 ; 14 ; -1 ; IWANT
1.579124 ; 152 ; 1406 ; 140532319540992 ; 14 ; -1 ; IWANT
1.606164 ; 153 ; 1406 ; 140532311148288 ; 2 ; -1 ; IWANT
1.606251 ; 154 ; 1406 ; 140532302755584 ; 13 ; -1 ; IWANT
1.606339 ; 143 ; 1405 ; 139741468243712 ; 7 ; 1 ; IAMIN
1.619242 ; 155 ; 1406 ; 140532294362880 ; 10 ; -1 ; IWANT
1.637730 ; 156 ; 1406 ; 140532395075328 ; 8 ; -1 ; IWANT
1.643345 ; 153 ; 1405 ; 139741372503808 ; 2 ; 2 ; IAMIN
1.650118 ; 157 ; 1406 ; 140532311148288 ; 14 ; -1 ; IWANT
1.654467 ; 158 ; 1406 ; 140532285970176 ; 11 ; -1 ; IWANT
1.657746 ; 155 ; 1405 ; 139741468243712 ; 10 ; 4 ; IAMIN
1.667300 ; 158 ; 1405 ; 139741355718400 ; 11 ; 3 ; IAMIN
1.669927 ; 159 ; 1406 ; 140532277577472 ; 20 ; -1 ; IWANT
1.670086 ; 160 ; 1406 ; 140532294362880 ; 16 ; -1 ; IWANT
1.684804 ; 161 ; 1406 ; 140532285970176 ; 9 ; -1 ; IWANT
1.687875 ; 162 ; 1406 ; 140532269184768 ; 14 ; -1 ; IWANT
1.689588 ; 156 ; 1405 ; 139741372503808 ; 8 ; 1 ; IAMIN
1.696575 ; 163 ; 1406 ; 140532260792064 ; 15 ; -1 ; IWANT
1.704097 ; 159 ; 1405 ; 139741355718400 ; 20 ; 2 ; IAMIN
1.714172 ; 164 ; 1406 ; 140532277577472 ; 15 ; -1 ; IWANT
1.715261 ; 163 ; 1405 ; 139741372503808 ; 15 ; 3 ; IAMIN
1.718398 ; 162 ; 1405 ; 139741468243712 ; 14 ; 4 ; IAMIN
1.736102 ; 165 ; 1406 ; 140532252399360 ; 8 ; -1 ; IWANT
1.742134 ; 166 ; 1406 ; 140532395075328 ; 8 ; -1 ; IWANT
1.745002 ; 167 ; 1406 ; 140532269184768 ; 16 ; -1 ; IWANT
1.745106 ; 164 ; 1199 ; 139804640212736 ; 15 ; 2 ; IAMIN
1.756443 ; 168 ; 1406 ; 140532260792064 ; 8 ; -1 ; IWANT
1.758262 ; 165 ; 1199 ; 139804629624576 ; 8 ; 3 ; IAMIN
1.762236 ; 166 ; 1199 ; 139804621231872 ; 8 ; 4 ; IAMIN
1.784454 ; 168 ; 1405 ; 139741372503808 ; 8 ; 1 ; IAMIN
1.785990 ; 169 ; 1406 ; 140532395075328 ; 11 ; -1 ; IWANT
1.788898 ; 170 ; 1406 ; 140532277577472 ; 15 ; -1 ; IWANT
1.798115 ; 171 ; 1406 ; 140532244006656 ; 18 ; -1 ; IWANT
1.802095 ; 172 ; 1406 ; 140532260792064 ; 20 ; -1 ; IWANT
1.806085 ; 173 ; 1406 ; 140532235613952 ; 19 ; -1 ; IWANT
1.811478 ; 174 ; 1406 ; 140532252399360 ; 1 ; -1 ; IWANT
1.814093 ; 169 ; 1199 ; 139804621231872 ; 11 ; 1 ; IAMIN
1.822098 ; 175 ; 1406 ; 140532227221248 ; 3 ; -1 ; IWANT
1.835058 ; 176 ; 1406 ; 140532395075328 ; 5 ; -1 ; IWANT
1.838086 ; 175 ; 1405 ; 139741468243712 ; 3 ; 2 ; IAMIN
1.838403 ; 171 ; 1405 ; 139741372503808 ; 18 ; 4 ; IAMIN
1.841370 ; 177 ; 1406 ; 140532218828544 ; 7 ; -1 ; IWANT
1.846074 ; 178 ; 1406 ; 140532210435840 ; 7 ; -1 ; IWANT
1.872699 ; 179 ; 1406 ; 140532227221248 ; 6 ; -1 ; IWANT
1.874057 ; 180 ; 1406 ; 140532244006656 ; 7 ; -1 ; IWANT
1.874155 ; 176 ; 1405 ; 139741468243712 ; 5 ; 3 ; IAMIN
1.878081 ; 181 ; 1406 ; 140532202043136 ; 20 ; -1 ; IWANT
1.894072 ; 182 ; 1406 ; 140532395075328 ; 19 ; -1 ; IWANT
1.904810 ; 183 ; 1406 ; 140532193650432 ; 20 ; -1 ; IWANT
1.910071 ; 179 ; 1405 ; 139741468243712 ; 6 ; 1 ; IAMIN
1.914071 ; 184 ; 1406 ; 140532185257728 ; 13 ; -1 ; IWANT
1.914140 ; 185 ; 1406 ; 140532176865024 ; 3 ; -1 ; IWANT
1.914209 ; 182 ; 1405 ; 139741372503808 ; 19 ; 2 ; IAMIN
1.916245 ; 183 ; 1199 ; 139804621231872 ; 20 ; 2 ; IAMIN
1.935178 ; 186 ; 1406 ; 140532193650432 ; 10 ; -1 ; IWANT
1.937634 ; 187 ; 1406 ; 140532395075328 ; 13 ; -1 ; IWANT
1.938094 ; 184 ; 1405 ; 139741468243712 ; 13 ; 4 ; IAMIN
1.947729 ; 188 ; 1406 ; 140532227221248 ; 17 ; -1 ; IWANT
1.958072 ; 189 ; 1406 ; 140532185257728 ; 12 ; -1 ; IWANT
1.967965 ; 186 ; 1405 ; 139741372503808 ; 10 ; 3 ; IAMIN
1.982096 ; 190 ; 1406 ; 140532160079616 ; 12 ; -1 ; IWANT
1.985245 ; 189 ; 1405 ; 139741468243712 ; 12 ; 1 ; IAMIN
1.990406 ; 191 ; 1406 ; 140532193650432 ; 4 ; -1 ; IWANT
1.998074 ; 193 ; 1406 ; 140532168472320 ; 17 ; -1 ; IWANT
2.001462 ; 192 ; 1406 ; 140532185257728 ; 12 ; -1 ; IWANT
2.006087 ; 190 ; 1199 ; 139804621231872 ; 12 ; 3 ; IAMIN
2.010898 ; 194 ; 1406 ; 140532151686912 ; 18 ; -1 ; IWANT
2.021681 ; 191 ; 1199 ; 139804629624576 ; 4 ; 4 ; IAMIN
2.022153 ; 195 ; 1406 ; 140532160079616 ; 6 ; -1 ; IWANT
2.038252 ; 196 ; 1406 ; 140532143294208 ; 17 ; -1 ; IWANT
2.047365 ; 194 ; 1199 ; 139804640212736 ; 18 ; 1 ; IAMIN
2.050087 ; 197 ; 1406 ; 140532193650432 ; 17 ; -1 ; IWANT
2.058113 ; 195 ; 1405 ; 139741468243712 ; 6 ; 2 ; IAMIN
2.058281 ; 198 ; 1406 ; 140532134901504 ; 13 ; -1 ; IWANT
2.064406 ; 196 ; 1199 ; 139804629624576 ; 17 ; 2 ; IAMIN
2.068756 ; 199 ; 1406 ; 140532160079616 ; 4 ; -1 ; IWANT
2.073927 ; 197 ; 1199 ; 139804621231872 ; 17 ; 3 ; IAMIN
2.074083 ; 198 ; 1405 ; 139741372503808 ; 13 ; 4 ; IAMIN
2.082096 ; 200 ; 1406 ; 140532126508800 ; 7 ; -1 ; IWANT
2.094121 ; 201 ; 1406 ; 140532143294208 ; 20 ; -1 ; IWANT
2.094230 ; 199 ; 1405 ; 139741468243712 ; 4 ; 3 ; IAMIN
2.096874 ; 202 ; 1406 ; 140532193650432 ; 14 ; -1 ; IWANT
2.102087 ; 203 ; 1406 ; 140532134901504 ; 19 ; -1 ; IWANT
2.117720 ; 200 ; 1199 ; 139804629624576 ; 7 ; 4 ; IAMIN
2.118852 ; 204 ; 1406 ; 140532160079616 ; 18 ; -1 ; IWANT
2.118928 ; 202 ; 1405 ; 139741468243712 ; 14 ; 1 ; IAMIN
2.124919 ; 205 ; 1406 ; 140532151686912 ; 14 ; -1 ; IWANT
2.133133 ; 206 ; 1406 ; 140532193650432 ; 1 ; -1 ; IWANT
2.146107 ; 207 ; 1406 ; 140532126508800 ; 15 ; -1 ; IWANT
2.158090 ; 208 ; 1406 ; 140532118116096 ; 20 ; -1 ; IWANT
2.158100 ; 209 ; 1406 ; 140532109723392 ; 19 ; -1 ; IWANT
2.158193 ; 204 ; 1199 ; 139804621231872 ; 18 ; 1 ; IAMIN
2.158650 ; 206 ; 1405 ; 139741468243712 ; 1 ; 2 ; IAMIN
2.162082 ; 207 ; 1405 ; 139741372503808 ; 15 ; 4 ; IAMIN
